Gene stable ID,UniProtKB Gene Name ID
ENSG00000116906,Q5TBH6
ENSG00000116906,Q5TBH8
ENSG00000116906,A0A2R8YH69
ENSG00000116906,O15228
ENSG00000116918,Q5VVQ1
ENSG00000116918,A0A024R3V8
ENSG00000116918,Q99598
ENSG00000116962,P14543
ENSG00000116977,F6V2D4
ENSG00000116977,E9PN19
ENSG00000116977,H7BXD8
ENSG00000116977,E9PPL1
ENSG00000116977,E9PPM4
ENSG00000116977,Q5T3P9
ENSG00000116977,E9PNC2
ENSG00000116977,E9PJ77
ENSG00000116977,E9PRN3
ENSG00000116977,B1ANM0
ENSG00000116977,O00214
ENSG00000116984,A0A494C064
ENSG00000116984,B1ANE3
ENSG00000116984,A0A494C1A2
ENSG00000116984,Q99707
ENSG00000116991,Q9P2F8
ENSG00000116996,Q12836
ENSG00000117009,O15229
ENSG00000117020,F8VS91
ENSG00000117020,A0A5F9ZGY0
ENSG00000117020,A0A5K1VW74
ENSG00000117020,A0A5F9ZHU3
ENSG00000117020,A0A5F9ZHA9
ENSG00000117020,A0A5F9ZGZ4
ENSG00000117020,Q9Y243
ENSG00000119280,A1NYL2
ENSG00000119280,E5RFY9
ENSG00000119280,E5RI90
ENSG00000119280,Q9H425
ENSG00000119283,F8W8C1
ENSG00000119283,Q6ZTA4
ENSG00000119285,Q6P664
ENSG00000119285,Q5T3Q7
ENSG00000119285,Q9H583
ENSG00000121644,B1APK7
ENSG00000121644,A0A024R5P6
ENSG00000121644,A0A024R5P9
ENSG00000121644,Q9BSY9
ENSG00000133019,A0A024R3W1
ENSG00000133019,B1AN12
ENSG00000133019,P20309
ENSG00000135744,B0ZBE2
ENSG00000135744,P01019
ENSG00000135747,E7EVQ0
ENSG00000135747,F2Z2N8
ENSG00000135749,H0YAV6
ENSG00000135749,H0YBD1
ENSG00000135749,E7EVZ6
ENSG00000135749,A0A0A0MSK9
ENSG00000135749,A6NKB5
ENSG00000135750,Q5T5E6
ENSG00000135750,A0A024R3T2
ENSG00000135750,O00180
ENSG00000135763,Q5VYD0
ENSG00000135763,Q14146
ENSG00000135766,R4SCQ0
ENSG00000135766,A0A590UJZ0
ENSG00000135766,Q9GZT9
ENSG00000135773,E7ESS6
ENSG00000135773,O14815
ENSG00000135775,B7Z2Y2
ENSG00000135775,B1ALW7
ENSG00000135775,V9GY21
ENSG00000135775,Q14746
ENSG00000135776,Q9NRK6
ENSG00000135778,Q5TDE9
ENSG00000135778,Q5TDF0
ENSG00000135778,Q9BSD7
ENSG00000135801,Q5TDI7
ENSG00000135801,O75529
ENSG00000143632,A6NL76
ENSG00000143632,P68133
ENSG00000143633,Q5TBH9
ENSG00000143633,Q5TBI2
ENSG00000143633,Q8NDD1
ENSG00000143641,A0A1L7NY50
ENSG00000143641,Q10471
ENSG00000143643,H0YB10
ENSG00000143643,E5RHB3
ENSG00000143643,E5RJP6
ENSG00000143643,E5RG15
ENSG00000143643,Q8NBP0
ENSG00000143653,A0A384NPM7
ENSG00000143653,Q8NBX0
ENSG00000143669,A0A0A0MRZ6
ENSG00000143669,Q99698
ENSG00000143674,Q5TCX8
ENSG00000143702,E5RG47
ENSG00000143702,E7EMW0
ENSG00000143702,E5RJT5
ENSG00000143702,E5RFU8
ENSG00000143702,E5RGW7
ENSG00000143702,E7EWM2
ENSG00000143702,E5RIH6
ENSG00000143702,H0Y4T4
ENSG00000143702,Q5SW79
ENSG00000152904,A0A024R3R2
ENSG00000152904,C9J6G3
ENSG00000152904,C9J7M1
ENSG00000152904,O95749
ENSG00000153187,Q5RI18
ENSG00000153187,A0A087WZF3
ENSG00000153187,A0A087WVI9
ENSG00000153187,A0A1X7SBS1
ENSG00000153187,A0A1W2PRZ7
ENSG00000153187,A0A1W2PRI6
ENSG00000153187,A0A1W2PNG3
ENSG00000153187,A0A1W2PPL4
ENSG00000153187,A0A1W2PP22
ENSG00000153187,A0A1W2PP34
ENSG00000153187,A0A1W2PP35
ENSG00000153187,A0A1W2PPH7
ENSG00000153187,A0A1W2PPS1
ENSG00000153187,A0A1W2PPE9
ENSG00000153187,A0A1W2PQ74
ENSG00000153187,Q00839
ENSG00000153207,H7C4S1
ENSG00000153207,Q8WYP5
ENSG00000154429,Q6IQ19
ENSG00000155816,Q2M1H5
ENSG00000155816,A0A0A0MTF8
ENSG00000155816,B0QZA8
ENSG00000155816,B0QZD5
ENSG00000155816,Q9NZ56
ENSG00000162714,A0A0C4DGR5
ENSG00000162714,Q96IT1
ENSG00000162843,A0A0C4DG52
ENSG00000162843,A0A0A0MSY1
ENSG00000162843,A0A0A0MTD4
ENSG00000162843,B1ANS9
ENSG00000162849,B7WPD9
ENSG00000162849,Q2KJY2
ENSG00000162851,Q9H5Q4
ENSG00000162852,B1AQM9
ENSG00000162852,Q6PJW8
ENSG00000162885,A0A087WY64
ENSG00000162885,Q8NCR0
ENSG00000162946,C4P0A0
ENSG00000162946,C4P0B0
ENSG00000162946,C4P093
ENSG00000162946,C4P092
ENSG00000162946,C4P0B1
ENSG00000162946,H0Y7U2
ENSG00000162946,A0A087WYX6
ENSG00000162946,Q9NRI5
ENSG00000168118,A0A024R3U9
ENSG00000168118,A0A087WYT5
ENSG00000168118,P20338
ENSG00000168148,Q16695
ENSG00000168159,A0A1X7SBW3
ENSG00000168243,B1APZ0
ENSG00000168243,P50150
ENSG00000168264,Q7Z5L9
ENSG00000168275,Q5JTJ3
ENSG00000173409,A0A024R3V6
ENSG00000173409,F6QB42
ENSG00000173409,A0A0A0MRI7
ENSG00000173409,Q9H2C2
ENSG00000173726,A0A024R3W2
ENSG00000173726,Q15388
ENSG00000173728,Q5SVJ3
ENSG00000174371,Q5T398
ENSG00000174371,Q5T397
ENSG00000174371,E5RGY3
ENSG00000174371,Q5T399
ENSG00000174371,Q9UQ84
ENSG00000177614,Q8N414
ENSG00000177800
ENSG00000179397,B1AQM6
ENSG00000179397,Q5SY80
ENSG00000179456,Q99592
ENSG00000180287,F5GXZ8
ENSG00000180287,J3KP61
ENSG00000180287,F8W7H1
ENSG00000180287,F5H329
ENSG00000180287,Q8N7P1
ENSG00000180875,Q9H772
ENSG00000181218,Q7L7L0
ENSG00000182118,Q96GI7
ENSG00000182901,P49802
ENSG00000183780,Q8IY50
ENSG00000185420,B0QZA0
ENSG00000185420,A8MXR1
ENSG00000185420,B0QZ88
ENSG00000185420,B0QZ99
ENSG00000185420,Q9H7B4
ENSG00000186197,B1AL55
ENSG00000186197,A0A2R8Y5E0
ENSG00000186197,A0A1B0GV26
ENSG00000186197,Q8WWZ3
ENSG00000188295,Q5VT37
ENSG00000188295,Q5VT36
ENSG00000188295,E5RI66
ENSG00000188295,Q96BR6
ENSG00000188739,A2A2V2
ENSG00000188739,Q5TCT4
ENSG00000188739,P42696
ENSG00000196418,J3QKQ6
ENSG00000196418,Q15973
ENSG00000196890,Q8N257
ENSG00000197472,F2Z3A3
ENSG00000197472,F6W2C3
ENSG00000197472,Q8IW36
ENSG00000197769,Q9BXW4
ENSG00000198626,H7BY35
ENSG00000198626,Q92736
ENSG00000203666,Q5VUJ9
ENSG00000203667,B3KM21
ENSG00000203667,Q5RI15
ENSG00000203668,A0A1B0GVX9
ENSG00000203668,A0A1B0GVA4
ENSG00000203668,A0A1B0GUK6
ENSG00000203668,P26374
ENSG00000212916
ENSG00000244020,P0DM35
ENSG00000270106,C4P0D8
ENSG00000270106,C4P0D4
ENSG00000270106,C4P0D6
ENSG00000270106,Q9NRI2
ENSG00000270188,S4R3Y5
ENSG00000277462,Q9BS34
ENSG00000279261
ENSG00000032389,F8WDS8
ENSG00000032389,F8WB12
ENSG00000032389,C9J0U9
ENSG00000032389,C9JVR6
ENSG00000032389,D3YTH5
ENSG00000032389,F8WDX0
ENSG00000032389,A8MUM1
ENSG00000032389,Q53HC9
ENSG00000035115,C9JJI3
ENSG00000035115,C9J4Z8
ENSG00000035115,F5GYQ6
ENSG00000035115,H7C1B8
ENSG00000035115,H7C499
ENSG00000035115,Q96HL8
ENSG00000115705,C9J511
ENSG00000115705,E9PFM6
ENSG00000115705,H7C5B6
ENSG00000115705,H0Y6H4
ENSG00000115705,A0A0G2JR90
ENSG00000115705,A0A0G2JNN7
ENSG00000115705,A0A0G2JR31
ENSG00000115705,A0A0G2JR79
ENSG00000115705,A0A0G2JP53
ENSG00000115705,A0A0G2JRZ1
ENSG00000115705,A0A0G2JS21
ENSG00000115705,P07202
ENSG00000115738,Q53T66
ENSG00000115738,Q02363
ENSG00000115750,F8WDU0
ENSG00000115750,F8WE32
ENSG00000115750,Q53T94
ENSG00000115756,Q6FGY1
ENSG00000115756,C9JW46
ENSG00000115756,E9PC71
ENSG00000115756,P37235
ENSG00000115758,C9JG30
ENSG00000115758,P11926
ENSG00000115761,H7C1Z3
ENSG00000115761,Q9BSC4
ENSG00000118004,F8WB29
ENSG00000118004,C9JWT5
ENSG00000118004,Q9BWP8
ENSG00000119185,A8MPU2
ENSG00000119185,G3V1A3
ENSG00000119185,C9J5T5
ENSG00000119185,C9JZ07
ENSG00000119185,C9JBU8
ENSG00000119185,F8WF20
ENSG00000119185,C9IZZ8
ENSG00000119185,C9J0J6
ENSG00000119185,C9J6Y2
ENSG00000119185,O14713
ENSG00000119203,G5E9W3
ENSG00000119203,C9JZH6
ENSG00000119203,Q9UKF6
ENSG00000130508,C9J4I9
ENSG00000130508,Q92626
ENSG00000134308,E9PG15
ENSG00000134308,P27348
ENSG00000134313,F8WAY8
ENSG00000134313,E9PH70
ENSG00000134313,H0Y8E4
ENSG00000134313,H7C584
ENSG00000134313,A0A1W2PPB7
ENSG00000134313,Q9ULH0
ENSG00000134317,B7Z1S6
ENSG00000134317,C9JYY8
ENSG00000134317,F8WFB0
ENSG00000134317,Q9NZI5
ENSG00000134318,Q14DU5
ENSG00000134318,C9JFJ0
ENSG00000134318,E9PF63
ENSG00000134318,D6REE7
ENSG00000134318,A0A2P9DU05
ENSG00000134318,O75116
ENSG00000134321,C9J674
ENSG00000134321,Q8WXG1
ENSG00000134326,Q5EBM0
ENSG00000134330,C9JDY4
ENSG00000134330,F8WF34
ENSG00000134330,C9JE02
ENSG00000134330,C9J5J2
ENSG00000134330,Q2TAA2
ENSG00000143727,F2Z2Q9
ENSG00000143727,F2Z2R9
ENSG00000143727,G5E9R5
ENSG00000143727,D3YTI2
ENSG00000143727,P24666
ENSG00000143797,C9J2H7
ENSG00000143797,H7C5D1
ENSG00000143797,F8WDJ6
ENSG00000143797,Q6ZWT7
ENSG00000143870,Q15084
ENSG00000143882,A0A3B3IRZ7
ENSG00000143882,A0A0U1RR16
ENSG00000143882,Q8NEY4
ENSG00000150873,Q96LR7
ENSG00000151353,F8WEA7
ENSG00000151353,F8WBA6
ENSG00000151353,B5MBX8
ENSG00000151353,Q96B42
ENSG00000151360,Q8N6M5
ENSG00000151692,C9JLH4
ENSG00000151692,P50876
ENSG00000151693,O43150
ENSG00000151694,B2RNB2
ENSG00000151694,A6H8L4
ENSG00000151694,A0A3B3ITW9
ENSG00000151694,A0A3B3IST4
ENSG00000151694,A0A3B3ITB5
ENSG00000151694,A0A3B3ISQ1
ENSG00000151694,P78536
ENSG00000153230,Q8NGZ2
ENSG00000162711,A0A2R8YEG7
ENSG00000162722,Q8NG06
ENSG00000162727,A3KFT3
ENSG00000162975,Q9H3M0
ENSG00000162976,G5E9P4
ENSG00000162976,C9J4B6
ENSG00000162976,B5MC27
ENSG00000162976,Q8N755
ENSG00000169006,O95665
ENSG00000169016,A0A0S2Z3K8
ENSG00000169016,Q2Z197
ENSG00000169016,Q2Z196
ENSG00000169016,Q53YM3
ENSG00000169016,F8WEZ5
ENSG00000169016,F8WC40
ENSG00000169016,O75461
ENSG00000169214,A0A126GV68
ENSG00000169214,Q8NGZ6
ENSG00000169224,E9PLW0
ENSG00000169224,E9PR51
ENSG00000169224,E9PRX8
ENSG00000169224,Q5JQS6
ENSG00000171161,D6RD56
ENSG00000171161,D6RH11
ENSG00000171161,Q499Z4
ENSG00000171163,E9PLQ7
ENSG00000171163,E9PLQ5
ENSG00000171163,E7ET73
ENSG00000171163,E9PRH5
ENSG00000171163,Q9BU19
ENSG00000171180,A0A126GV73
ENSG00000171180,Q96R27
ENSG00000171848,C9JXC1
ENSG00000171848,A0A286YFD6
ENSG00000171848,Q96LS8
ENSG00000171848,P31350
ENSG00000171853,Q53QD4
ENSG00000171853,F8WCB4
ENSG00000171853,H7C0T3
ENSG00000171853,H7C373
ENSG00000171853,H7C1M4
ENSG00000171853,A0A0G2JQW1
ENSG00000171853,A0A0J9YXQ9
ENSG00000171853,Q8WVT3
ENSG00000171863,B5MCP9
ENSG00000171863,A0A2R8Y623
ENSG00000171863,P62081
ENSG00000171865,F8WD93
ENSG00000171865,F8WBP0
ENSG00000171865,O60930
ENSG00000172059,Q53QU8
ENSG00000172059,C9JM94
ENSG00000172059,E7EX78
ENSG00000172059,B5MCC4
ENSG00000172059,O14901
ENSG00000172554,F2Z2D2
ENSG00000172554,A0A0G2JS85
ENSG00000172554,A0A0G2JR78
ENSG00000172554,Q9NY99
ENSG00000175137,A0A024R0T2
ENSG00000175137,Q7L8J4
ENSG00000175143,A0A126GWK9
ENSG00000175143,A0A126GVY3
ENSG00000175143,O43869
ENSG00000176887,P35716
ENSG00000177151,Q8NGX2
ENSG00000177174,Q8NHC7
ENSG00000177186,A0A126GVZ1
ENSG00000177186,Q8NG81
ENSG00000177201,Q8NG77
ENSG00000177212,Q8NG76
ENSG00000177275,Q8NGZ0
ENSG00000177462,A6NH00
ENSG00000177476,A0A126GVX0
ENSG00000177476,Q8NGZ4
ENSG00000177489,Q8NGZ5
ENSG00000177535,A0A126GVY5
ENSG00000177535,Q5JQS5
ENSG00000182551,A0A0G2JQN5
ENSG00000182551,Q9BV57
ENSG00000182783,Q8NH02
ENSG00000183310,Q8NGX1
ENSG00000184022,A0A126GV79
ENSG00000184022,Q8NGZ9
ENSG00000184731,Q1W6H9
ENSG00000185220,A0A024R0S7
ENSG00000185220,Q6P3X8
ENSG00000186487,A0A3B3ISW5
ENSG00000186487,Q49A74
ENSG00000186487,R4GMY9
ENSG00000186487,H7BYU4
ENSG00000186487,A0A3B3IRX5
ENSG00000186487,A0A3B3IU66
ENSG00000186487,A0A3B3IRF0
ENSG00000186487,A0A3B3ISB6
ENSG00000186487,A0A3B3IRK4
ENSG00000186487,A0A3B3ITJ8
ENSG00000186487,A0A3B3IT20
ENSG00000186487,A0A3B3IRT9
ENSG00000186487,A0A3B3ISU4
ENSG00000186487,A0A2R8YF72
ENSG00000186487,A0A3B3ISU9
ENSG00000186487,A0A3B3ISN1
ENSG00000186487,A0A3B3IRM3
ENSG00000186487,A0A3B3IS61
ENSG00000186487,A0A3B3ISN3
ENSG00000186487,A0A3B3IS14
ENSG00000186487,A0A3B3ITT2
ENSG00000186487,A0A3B3ITL3
ENSG00000186487,A0A3B3ITS6
ENSG00000186487,A0A3B3IRQ0
ENSG00000186487,A0A3B3IRR4
ENSG00000186487,A0A3B3IS97
ENSG00000186487,Q9UL68
ENSG00000187080,A0A2C9F2M8
ENSG00000187701,Q8NH04
ENSG00000188558,A0A126GW53
ENSG00000188558,Q5TZ20
ENSG00000189181,A6ND48
ENSG00000189292,B5MC33
ENSG00000189292,B5MCG6
ENSG00000189292,A0A0B4J1W8
ENSG00000189292,Q6UX46
ENSG00000196071,A0A126GW96
ENSG00000196071,Q8N349
ENSG00000196208,F8W6E5
ENSG00000196208,C9JIG0
ENSG00000196208,A0A0D9SG99
ENSG00000196208,Q4ZG55
ENSG00000196240,Q6IF00
ENSG00000196242,Q8N628
ENSG00000196539,A0A126GVW5
ENSG00000196539,Q8NH03
ENSG00000196772,Q8NHC5
ENSG00000196944,A0A2C9F2M9
ENSG00000196944,Q8NH00
ENSG00000197437,Q8NGZ3
ENSG00000197454,A0A126GWR8
ENSG00000197454,Q8NG80
ENSG00000197591,Q8NGX0
ENSG00000198104,Q8NHC8
ENSG00000198128,Q8NG85
ENSG00000198601,A0A126GWI7
ENSG00000198601,Q96R28
ENSG00000203661,Q6IEZ7
ENSG00000203663,A0A126GW34
ENSG00000203663,Q8NH16
ENSG00000205795,Q717R9
ENSG00000214866,A8MYV0
ENSG00000221888,A0A126GV94
ENSG00000221888,Q15619
ENSG00000227152,P0C7T2
ENSG00000228198,A0A126GV67
ENSG00000228198,Q8NG83
ENSG00000238243,Q7Z3T1
ENSG00000241128,A0A126GWG8
ENSG00000241128,A0A286YFD4
ENSG00000241128,Q96R54
ENSG00000259823,Q6UX82
ENSG00000280360
ENSG00000055917,F2Z366
ENSG00000055917,A0A0C4DG68
ENSG00000055917,A0A0A0MR59
ENSG00000055917,C9JE24
ENSG00000055917,C9JW01
ENSG00000055917,F8WD57
ENSG00000068697,Q6IBP4
ENSG00000068697,Q15012
ENSG00000071575,F8WA18
ENSG00000071575,B5MCX4
ENSG00000071575,Q92519
ENSG00000079785,F1T0B3
ENSG00000079785,A3RJH1
ENSG00000079785,A0A087X2G1
ENSG00000079785,Q92499
ENSG00000084674,A8MUN2
ENSG00000084676,B5MCN7
ENSG00000084676,Q15788
ENSG00000084693,C9JCE1
ENSG00000084693,C9JTY1
ENSG00000084693,C9JQG9
ENSG00000084693,H7C1L5
ENSG00000084693,C9JHM6
ENSG00000084693,Q8NDL9
ENSG00000084710,H7BXG9
ENSG00000084710,E7ESK9
ENSG00000084710,Q9Y2G0
ENSG00000084731,A2RU78
ENSG00000084731,F8WER6
ENSG00000084731,F8WAR6
ENSG00000084733,P61026
ENSG00000084734,A0A0C4DFN2
ENSG00000084734,H7C1B4
ENSG00000084754,A0A2R8YDM1
ENSG00000084754,H0YFD6
ENSG00000084754,A0A2R8Y688
ENSG00000084754,A0A2R8YG21
ENSG00000084754,A0A2R8Y4F5
ENSG00000084754,P40939
ENSG00000084764,C9JB30
ENSG00000084764,Q9UPY8
ENSG00000084774,F8VPD4
ENSG00000084774,P27708
ENSG00000115128,Q9Y3B4
ENSG00000115129,H7BZH6
ENSG00000115129,Q53FA7
ENSG00000115137,Q9NZQ0
ENSG00000115138,E9PHK5
ENSG00000115138,P01189
ENSG00000115155,A0A2U3TZT7
ENSG00000115155,Q9HC10
ENSG00000115163,F8WD88
ENSG00000115163,P49450
ENSG00000115194,C9JHX4
ENSG00000115194,C9JV68
ENSG00000115194,C9JM13
ENSG00000115194,C9J1K4
ENSG00000115194,C9JHZ9
ENSG00000115194,Q99726
ENSG00000115204,B5MC53
ENSG00000115204,B5MC10
ENSG00000115204,G5E9F5
ENSG00000115204,C9J473
ENSG00000115204,E7EX18
ENSG00000115204,B5MCF8
ENSG00000115204,A8MTD3
ENSG00000115204,F8WEL3
ENSG00000115204,A8MPV4
ENSG00000115204,A0A0S2Z3Z9
ENSG00000115204,P39210
ENSG00000115207,A0A087WZD8
ENSG00000115207,C9JNH7
ENSG00000115207,C9JQ12
ENSG00000115207,Q8WUA4
ENSG00000115211,F8W8L6
ENSG00000115211,E7ERK9
ENSG00000115211,A0A087WW69
ENSG00000115211,A0A087WTA5
ENSG00000115211,Q9UI10
ENSG00000115216,C9JDW7
ENSG00000115216,F8W6G1
ENSG00000115216,C9JHZ6
ENSG00000115216,Q9UHY1
ENSG00000115226,Q9H6D8
ENSG00000115234,F8WFA0
ENSG00000115234,F8WAZ0
ENSG00000115234,F8WEG6
ENSG00000115234,Q15036
ENSG00000115241,Q6IAU5
ENSG00000115241,O15355
ENSG00000115884,E9PHH3
ENSG00000115884,F8WCX9
ENSG00000115884,H7C1K4
ENSG00000115884,P18827
ENSG00000118960,A0A494C0K6
ENSG00000118960,F6TR53
ENSG00000118960,B5MC96
ENSG00000118960,F8WDN8
ENSG00000118960,H7BZZ1
ENSG00000118960,A0A0D9SFN1
ENSG00000118960,Q53T59
ENSG00000118961,B4DRG3
ENSG00000118961,A0A0A0MSH6
ENSG00000118961,B5MCU4
ENSG00000118961,B5MDU6
ENSG00000118961,B5MCE2
ENSG00000118961,C9JHU6
ENSG00000118961,C9JUM0
ENSG00000118961,D3YTH1
ENSG00000118961,Q9H6V9
ENSG00000118965,F8WB94
ENSG00000118965,H0Y6C0
ENSG00000118965,Q9P2L0
ENSG00000119771,Q96CT2
ENSG00000119772,A0A0C4DG02
ENSG00000119772,F8WE91
ENSG00000119772,Q9Y6K1
ENSG00000119777,H7C008
ENSG00000119777,H7C0H8
ENSG00000119777,Q6NUQ4
ENSG00000119778,C9JG15
ENSG00000119778,C9J1G9
ENSG00000119782,G5E9U6
ENSG00000119782,F8W6G9
ENSG00000119782,P68106
ENSG00000132031,O15232
ENSG00000134323,A0A1W2PPD9
ENSG00000134323,P04198
ENSG00000134324,H7C3T1
ENSG00000134324,A0A0A0MS66
ENSG00000134324,C9IYP2
ENSG00000134324,C9J278
ENSG00000134324,Q14693
ENSG00000138002,H7C161
ENSG00000138002,F5GZ56
ENSG00000138002,H7C186
ENSG00000138002,Q9UG01
ENSG00000138018,C9JEZ2
ENSG00000138018,C9JAG1
ENSG00000138018,A0A087WW58
ENSG00000138018,Q9C0D9
ENSG00000138028,F8WE80
ENSG00000138028,A0A4W8VYG7
ENSG00000138028,A0A4W8W4R1
ENSG00000138028,Q99674
ENSG00000138029,C9JE81
ENSG00000138029,C9K0M0
ENSG00000138029,F5GZQ3
ENSG00000138029,B5MD38
ENSG00000138029,C9JEY0
ENSG00000138029,P55084
ENSG00000138030,C9JDL1
ENSG00000138030,P50053
ENSG00000138031,U3KQ91
ENSG00000138031,H7C1A6
ENSG00000138031,A0A0A0MSC1
ENSG00000138031,H7C1S5
ENSG00000138031,C9JLX3
ENSG00000138031,C9JYB5
ENSG00000138031,C9J969
ENSG00000138031,O60266
ENSG00000138073,F8WCS5
ENSG00000138073,H7BZX0
ENSG00000138073,B5MC98
ENSG00000138073,Q9HCU5
ENSG00000138074,Q9HD19
ENSG00000138074,E7ENG0
ENSG00000138074,E7EMX0
ENSG00000138074,E7ENN0
ENSG00000138074,E7EW78
ENSG00000138074,E7EW41
ENSG00000138074,E7EP02
ENSG00000138074,E7EXC0
ENSG00000138074,E7ERE1
ENSG00000138074,Q9Y289
ENSG00000138080,Q9Y6C2
ENSG00000138085,C9JA62
ENSG00000138085,Q6UW56
ENSG00000138092,Q9BU64
ENSG00000138100,Q9BYV2
ENSG00000138101,F8W9U0
ENSG00000138101,E7EVB6
ENSG00000138101,E9PEY4
ENSG00000138101,E9PE76
ENSG00000138101,E7ES64
ENSG00000138101,F8WD22
ENSG00000138101,O60941
ENSG00000143867,Q8TAX0
ENSG00000143869,Q7Z4P5
ENSG00000143878,P62745
ENSG00000143970,A0A5F9ZHC8
ENSG00000143970,A0A5F9ZHN2
ENSG00000143970,E7EWD6
ENSG00000143970,Q76L83
ENSG00000143994,F8WBB3
ENSG00000143994,A0A140VJD1
ENSG00000143994,C9J8C2
ENSG00000151379,A6NI15
ENSG00000151779,H7BZR3
ENSG00000151779,C9JCM7
ENSG00000151779,H7C1Y9
ENSG00000151779,H7C007
ENSG00000151779,A2RRP1
ENSG00000157833,Q75VX8
ENSG00000157851,E9PHT0
ENSG00000157851,E7ESV0
ENSG00000157851,E7EWB4
ENSG00000157851,Q9BPU6
ENSG00000157856,F8WE02
ENSG00000157856,Q96MC2
ENSG00000157884,A0PJX0
ENSG00000157992,H7BZ70
ENSG00000157992,F8WDP6
ENSG00000157992,Q53RY4
ENSG00000162981,Q96KN4
ENSG00000163026,C9JYC1
ENSG00000163026,Q9H6R7
ENSG00000163029,C9JEF0
ENSG00000163029,A0A0A0MRY1
ENSG00000163029,A0A087WWI9
ENSG00000163029,C9JMN1
ENSG00000163029,H7C3J8
ENSG00000163029,A0A2S1ZR87
ENSG00000163029,Q96SB8
ENSG00000163032,E9PE24
ENSG00000163032,E7ER47
ENSG00000163032,P62760
ENSG00000163792,Q7RTU1
ENSG00000163793,B5MCA9
ENSG00000163793,C9J078
ENSG00000163793,Q8N7S2
ENSG00000163794,P55089
ENSG00000163795,C9JT52
ENSG00000163795,Q8N8E2
ENSG00000170745,C9J187
ENSG00000170745,Q9BQ31
ENSG00000171303,B9EIJ4
ENSG00000171303,O14649
ENSG00000173557,B8ZZ55
ENSG00000173557,A6NJV1
ENSG00000173567,A0A494C083
ENSG00000173567,F8WE87
ENSG00000173567,C9JSE8
ENSG00000173567,Q8IZF5
ENSG00000173960,P68543
ENSG00000176732,Q8NHR9
ENSG00000178295,E9PM30
ENSG00000178295,A0A087WXY3
ENSG00000178295,E9PLG0
ENSG00000178295,Q17RS7
ENSG00000183891,C9JV54
ENSG00000183891,B5MCJ1
ENSG00000183891,Q5I0X7
ENSG00000184924,Q6GMV3
ENSG00000185013,C4AM88
ENSG00000185013,C9JW75
ENSG00000185013,Q96P26
ENSG00000186143,C9JVA3
ENSG00000186143,Q53SZ7
ENSG00000186453,H7C4B8
ENSG00000186453,F2Z3J0
ENSG00000186453,Q86W67
ENSG00000197872,C9IYV6
ENSG00000197872,C9JPE5
ENSG00000197872,Q9H0Q0
ENSG00000198399,E7EPJ2
ENSG00000198399,A0A087WVF7
ENSG00000198399,F8W719
ENSG00000198399,Q9NZM3
ENSG00000205639,A0A590UK14
ENSG00000205639,H7BZN4
ENSG00000205639,A0A2I3JL00
ENSG00000205639,A6NFX1
ENSG00000213699,F8WCT7
ENSG00000213699,F8WB19
ENSG00000213699,Q8N357
ENSG00000214842,Q09MP3
ENSG00000218819,B5MCY1
ENSG00000219626,A0A087WVX1
ENSG00000219626,A0A087WZN6
ENSG00000219626,A0A087WTY8
ENSG00000219626,A0A087WZM6
ENSG00000219626,P0C875
ENSG00000221843,C9JG08
ENSG00000221843,Q68DN1
ENSG00000228474,P0C6T2
ENSG00000240857,Q53RX3
ENSG00000240857,Q9HBH5
ENSG00000243943,G3XAG1
ENSG00000243943,Q96ME7
ENSG00000250741,C9J2C7
ENSG00000276087
ENSG00000003509,B4E0W7
ENSG00000003509,C9JP36
ENSG00000003509,C9JEL7
ENSG00000003509,C9JS27
ENSG00000003509,C9J236
ENSG00000003509,H7C3N5
ENSG00000003509,Q7L592
ENSG00000008869,H7C2X3
ENSG00000008869,Q9P2D3
ENSG00000011566,F5H5A3
ENSG00000011566,F8WAZ1
ENSG00000011566,H7C1A4
ENSG00000011566,F8WBC3
ENSG00000011566,V9GY95
ENSG00000011566,Q8IVH8
ENSG00000013016,Q9NZN3
ENSG00000018699,C9JVS4
ENSG00000018699,H7C178
ENSG00000018699,H7C329
ENSG00000018699,F8WCH1
ENSG00000018699,A0A3B3IS02
ENSG00000018699,Q6P3X3
ENSG00000021574,E5KRP6
ENSG00000021574,E5KRP5
ENSG00000021574,A0A2R8Y7W6
ENSG00000021574,A0A2U3TZR0
ENSG00000021574,A0A2R8Y4I8
ENSG00000021574,Q9UBP0
ENSG00000049323,C9JDW2
ENSG00000049323,E7EV71
ENSG00000049323,H7C2H7
ENSG00000049323,H7C0I7
ENSG00000049323,H7C4L5
ENSG00000049323,C9JD84
ENSG00000049323,Q14766
ENSG00000055332,C9JZT2
ENSG00000055332,F8WBH4
ENSG00000055332,P19525
ENSG00000057935,F6RRE2
ENSG00000057935,E9PF88
ENSG00000057935,E7EV10
ENSG00000057935,E9PCS8
ENSG00000057935,E7EQY4
ENSG00000057935,Q9BTC8
ENSG00000068724,G5E9G4
ENSG00000068724,Q9ULT0
ENSG00000068784,Q8N5C6
ENSG00000075426,C9JCN8
ENSG00000075426,P15408
ENSG00000091106,A0A494BZZ1
ENSG00000091106,A0A499FIV7
ENSG00000091106,Q9NPP4
ENSG00000115295,G3XAK3
ENSG00000115295,E7EW06
ENSG00000115295,B5MCH3
ENSG00000115295,E9PBB1
ENSG00000115295,C9IYE4
ENSG00000115295,Q8N3C7
ENSG00000115760,H7C3P0
